-0,8960763521;13,5;3,9125225803;3,75;-0,1625225803;;;;;;
-0,9737945493;13,75;4,2518621921;3,75;-0,5018621921;;;;;;
-0,8479166667;14;3,7022437841;3,75;0,0477562159;;;;;;
-0,9822732013;14,25;4,2888823827;3,75;-0,5388823827;;;;;;
-0,8972746331;14,5;3,917754614;3,75;-0,167754614;;;;;;
-0,8025889968;14,75;3,5043303679;3,75;0,2456696321;;;;;;
-0,8076923077;15;3,5266128656;3,75;0,2233871344;;;;;;
-0,8551941238;15,25;3,7340192186;3,75;0,0159807814;;;;;;
-0,8691983122;15,5;3,7951654628;3,75;-0,0451654628;;;;;;
-0,7830802603;15,75;3,4191497115;3,75;0,3308502885;;;;;;
-0,826519337;16;3,6088169961;3,75;0,1411830039;;;;;;
-0,7715789474;16,25;3,368931729;3,75;0,381068271;;;;;;
-0,8211991435;16,5;3,5855875276;3,75;0,1644124724;;;;;;
-0,8472075869;16,75;3,6991477416;3,75;0,0508522584;;;;;;
-0,8992654774;17;3,9264472029;3,75;-0,1764472029;;;;;;
-0,8538961039;17,25;3,7283516968;3,75;0,0216483032;;;;;;
-0,810782241;17,5;3,5401043877;3,75;0,2098956123;;;;;;
-0,8799149841;17,75;3,8419574804;3,75;-0,0919574804;;;;;;
-0,7864693446;18;3,4339474113;3,75;0,3160525887;;;;;;
-0,9169295478;18,25;4,0035735261;3,75;-0,2535735261;;;;;;
-0,785115304;18,5;3,4280352873;3,75;0,3219647127;;;;;;
-0,7515789474;18,75;3,281606077;3,75;0,468393923;;;;;;
-0,7299578059;19;3,1872020634;3,75;0,5627979366;;;;;;
-0,7995802728;19,25;3,4911934289;3,75;0,2588065711;;;;;;
-0,9005235602;19,5;3,9319403478;3,75;-0,1819403478;;;;;;
-0,8127018299;19,75;3,5484858553;3,75;0,2015141447;;;;;;
-0,8580508475;20;3,7464924813;3,75;0,0035075187;;;;;;
-0,8060796646;20,25;3,51957161;3,75;0,23042839;;;;;;
-0,7714884696;20,5;3,3685366775;3,75;0,3814633225;;;;;;
-0,768907563;20,75;3,35726771;3,75;0,39273229;;;;;;
-0,7360672976;21;3,2138778306;3,75;0,5361221694;;;;;;
-0,7453551913;21,25;3,2544313991;3,75;0,4955686009;;;;;;
-0,8141025641;21,5;3,5546018566;3,75;0,1953981434;;;;;;
-0,8446808511;21,75;3,6881152988;3,75;0,0618847012;;;;;;
-0,789815818;22;3,4485590597;3,75;0,3014409403;;;;;;
-0,8389553863;22,25;3,6631163016;3,75;0,0868836984;;;;;;
-0,9354497354;22,5;4,0844378989;3,75;-0,3344378989;;;;;;
-0,8651211802;22,75;3,7773635521;3,75;-0,0273635521;;;;;;
-0,8779443255;23;3,8333530282;3,75;-0,0833530282;;;;;;
-0,8127705628;23,25;3,5487859624;3,75;0,2012140376;;;;;;
-0,8743109151;23,5;3,8174885317;3,75;-0,0674885317;;;;;;
-0,9027484144;23,75;3,9416546898;3,75;-0,1916546898;;;;;;
-0,8858057631;24;3,8676782863;3,75;-0,1176782863;;;;;;
-0,9335443038;24,25;4,0761182458;3,75;-0,3261182458;;;;;;
-0,9512711864;24,5;4,153518825;3,75;-0,403518825;;;;;;
-0,9883843717;24,75;4,3155654798;3,75;-0,5655654798;;;;;;
-0,8752665245;25;3,8216609924;3,75;-0,0716609924;;;;;;
-0,9022801303;25,25;3,9396100292;3,75;-0,1896100292;;;;;;
-0,9268817204;25,5;4,047027524;3,75;-0,297027524;;;;;;
-0,9199573106;25,75;4,0167935937;3,75;-0,2667935937;;;;;;
-0,8775292865;26;3,8315408506;3,75;-0,0815408506;;;;;;
-0,8236536431;26,25;3,5963045665;3,75;0,1536954335;;;;;;
-0,8132464712;26,5;3,5508639132;3,75;0,1991360868;;;;;;
-0,7239915074;26,75;3,1611515182;3,75;0,5888484818;;;;;;
-0,8184713376;27;3,5736771562;3,75;0,1763228438;;;;;;
-0,8270042194;27,25;3,6109341296;3,75;0,1390658704;;;;;;
-0,8293193717;27,5;3,6210427389;3,75;0,1289572611;;;;;;
-0,7589098532;27,75;3,3136148838;3,75;0,4363851162;;;;;;
-0,7589473684;28;3,3137786856;3,75;0,4362213144;;;;;;
-0,8004201681;28,25;3,4948606489;3,75;0,2551393511;;;;;;
-0,8206751055;28,5;3,5832994297;3,75;0,1667005703;;;;;;
-0,8417190776;28,75;3,6751833587;3,75;0,0748166413;;;;;;
-0,777544596;29;3,3949794368;3,75;0,3550205632;;;;;;
-0,8387434555;29,25;3,6621909518;3,75;0,0878090482;;;;;;
-0,8787878788;29,5;3,8370362203;3,75;-0,0870362203;;;;;;
-0,8945720251;29,75;3,9059542634;3,75;-0,1559542634;;;;;;
-0,9212184874;30;4,0223002482;3,75;-0,2723002482;;;;;;
-0,8781512605;30,25;3,834256565;3,75;-0,084256565;;;;;;
-0,9184100418;30,5;4,0100377812;3,75;-0,2600377812;;;;;;
-0,8629707113;30,75;3,7679739972;3,75;-0,0179739972;;;;;;
-0,8496319664;31;3,7097332673;3,75;0,0402667327;;;;;;
-0,8661087866;31,25;3,7816757208;3,75;-0,0316757208;;;;;;
-0,8516196447;31,5;3,7184120328;3,75;0,0315879672;;;;;;
-0,9040667362;31,75;3,9474108554;3,75;-0,1974108554;;;;;;
-0,8554973822;32;3,7353433304;3,75;0,0146566696;;;;;;
-0,8895833333;32,25;3,8841722256;3,75;-0,1341722256;;;;;;
-0,8239583333;32,5;3,5976349303;3,75;0,1523650697;;;;;;
-0,8129571578;32,75;3,5496006889;3,75;0,2003993111;;;;;;
-0,8799582463;33;3,8421463758;3,75;-0,0921463758;;;;;;
-0,7920168067;33,25;3,4581691985;3,75;0,2918308015;;;;;;
-0,845026178;33,5;3,6896230938;3,75;0,0603769062;;;;;;
-0,7825630252;33,75;3,4168913169;3,75;0,3331086831;;;;;;
-0,8953974895;34;3,9095584746;3,75;-0,1595584746;;;;;;
-0,8864583333;34,25;3,8705275925;3,75;-0,1205275925;;;;;;
-0,9177083333;34,5;4,0069739236;3,75;-0,2569739236;;;;;;
-0,9177083333;34,75;4,0069739236;3,75;-0,2569739236;;;;;;
-0,8572916667;35;3,7431776834;3,75;0,0068223166;;;;;;
-0,8402922756;35,25;3,668953538;3,75;0,081046462;;;;;;
-0,8293193717;35,5;3,6210427389;3,75;0,1289572611;;;;;;
-0,8998957247;35,75;3,9291990406;3,75;-0,1791990406;;;;;;
-0,8541666667;36;3,7295330503;3,75;0,0204669497;;;;;;
-0,8447916667;36,25;3,688599151;3,75;0,061400849;;;;;;
-0,8635416667;36,5;3,7704669497;3,75;-0,0204669497;;;;;;
-0,8310740355;36,75;3,6287040966;3,75;0,1212959034;;;;;;
-0,8583333333;37;3,7477258945;3,75;0,0022741055;;;;;;
-0,7758081335;37,25;3,3873975506;3,75;0,3626024494;;;;;;
-0,83125;37,5;3,6294724075;3,75;0,1205275925;;;;;;
-0,7851929093;37,75;3,4283741339;3,75;0,3216258661;;;;;;
-0,7703549061;38;3,3635872187;3,75;0,3864127813;;;;;;
-0,78892372;38,25;3,4446639076;3,75;0,3053360924;;;;;;
-0,7924528302;38,5;3,4600730002;3,75;0,2899269998;;;;;;
-0,8143899896;38,75;3,5558568374;3,75;0,1941431626;;;;;;
-0,753125;39;3,2883565797;3,75;0,4616434203;;;;;;
-0,815625;39,25;3,561249242;3,75;0,188750758;;;;;;
-0,7916666667;39,5;3,4566403881;3,75;0,2933596119;;;;;;
-0,8270833333;39,75;3,6112795634;3,75;0,1387204366;;;;;;
-0,8289885297;40;3,6195981892;3,75;0,1304018108;;;;;;
-0,8098223615;40,25;3,5359132827;3,75;0,2140867173;;;;;;
-0,825;40,5;3,6021831413;3,75;0,1478168587;;;;;;
-0,765625;40,75;3,3429351122;3,75;0,4070648878;;;;;;
-0,8625;41;3,7659187386;3,75;-0,0159187386;;;;;;
-0,8229166667;41,25;3,5930867192;3,75;0,1569132808;;;;;;
-0,8552083333;41,5;3,7340812614;3,75;0,0159187386;;;;;;
-0,8692468619;41,75;3,7953774444;3,75;-0,0453774444;;;;;;
-0,7330552659;42;3,2007264491;3,75;0,5492735509;;;;;;
-0,896875;42,25;3,9160097029;3,75;-0,1660097029;;;;;;
-0,80625;42,5;3,5203153426;3,75;0,2296846574;;;;;;
-0,811261731;42,75;3,5421979763;3,75;0,2078020237;;;;;;
-0,8260416667;43;3,6067313523;3,75;0,1432686477;;;;;;
-0,8791666667;43,25;3,8386901152;3,75;-0,0886901152;;;;;;
-0,8604166667;43,5;3,7568223166;3,75;-0,0068223166;;;;;;
-0,8197916667;43,75;3,5794420861;3,75;0,1705579139;;;;;;
-0,8321167883;44;3,6332570503;3,75;0,1167429497;;;;;;
-0,7933618844;44,25;3,4640421877;3,75;0,2859578123;;;;;;
-0,8537378115;44,5;3,7276605474;3,75;0,0223394526;;;;;;
-0,8159574468;44,75;3,5627007987;3,75;0,1872992013;;;;;;
-0,7951425554;45;3,4718171008;3,75;0,2781828992;;;;;;
-0,7843551797;45,25;3,4247163698;3,75;0,3252836302;;;;;;
-0,7946808511;45,5;3,469801169;3,75;0,280198831;;;;;;
-0,8728448276;45,75;3,8110871793;3,75;-0,0610871793;;;;;;
-0,721987315;46;3,1524006477;3,75;0,5975993523;;;;;;
-0,8159912377;46,25;3,5628483392;3,75;0,1871516608;;;;;;
-0,7483870968;46,5;3,2676695554;3,75;0,4823304446;;;;;;
-0,8468848997;46,75;3,6977387979;3,75;0,0522612021;;;;;;
-0,7856388596;47;3,4303212788;3,75;0,3196787212;;;;;;
-0,8639825898;47,25;3,7723921445;3,75;-0,0223921445;;;;;;
-0,9173913043;47,5;4,0055896854;3,75;-0,2555896854;;;;;;
-0,8522848034;47,75;3,7213163035;3,75;0,0286836965;;;;;;
-0,8518518519;48;3,7194259147;3,75;0,0305740853;;;;;;
-0,8862911796;48,25;3,869797752;3,75;-0,119797752;;;;;;
-0,8858350951;48,5;3,8678063584;3,75;-0,1178063584;;;;;;
-0,8366914104;48,75;3,653231143;3,75;0,096768857;;;;;;
-0,8541001065;49;3,7292424298;3,75;0,0207575702;;;;;;
-0,8576086957;49,25;3,7445619216;3,75;0,0054380784;;;;;;
-0,8836712914;49,5;3,8583585796;3,75;-0,1083585796;;;;;;
-0,9402985075;49,75;4,1056090077;3,75;-0,3556090077;;;;;;
-0,864893617;50;3,776369947;3,75;-0,026369947;;;;;;
-0,9042437432;50,25;3,948183718;3,75;-0,198183718;;;;;;
-0,8988159311;50,5;3,9244843566;3,75;-0,1744843566;;;;;;
-0,8028634361;50,75;3,5055286477;3,75;0,2444713523;;;;;;
-0,7937024973;51;3,4655293999;3,75;0,2844706001;;;;;;
-0,7777777778;51,25;3,3959975743;3,75;0,3540024257;;;;;;
-0,8530351438;51,5;3,7245925016;3,75;0,0254074984;;;;;;
-0,8227176221;51,75;3,5922176343;3,75;0,1577823657;;;;;;
-0,822410148;52;3,5908751155;3,75;0,1591248845;;;;;;
-0,8353067815;52,25;3,6471854619;3,75;0,1028145381;;;;;;
-0,8712446352;52,5;3,8041002871;3,75;-0,0541002871;;;;;;
-0,7770700637;52,75;3,3929074946;3,75;0,3570925054;;;;;;
-0,8410526316;53;3,6722734672;3,75;0,0777265328;;;;;;
-0,8709677419;53,25;3,8028912929;3,75;-0,0528912929;;;;;;
-0,8446088795;53,5;3,6878010505;3,75;0,0621989495;;;;;;
-0,9385290889;53,75;4,0978832263;3,75;-0,3478832263;;;;;;
-0,9020833333;54;3,938750758;3,75;-0,188750758;;;;;;
-0,8811261731;54,25;3,847245874;3,75;-0,097245874;;;;;;
-0,9217935349;54,5;4,0248110682;3,75;-0,2748110682;;;;;;
-0,7895833333;54,75;3,447543966;3,75;0,302456034;;;;;;
-0,8163265306;55;3,5643123229;3,75;0,1856876771;;;;;;
-0,7596656217;55,25;3,3169147826;3,75;0,4330852174;;;;;;
-0,8486772487;55,5;3,7055647001;3,75;0,0444352999;;;;;;
-0,8349206349;55,75;3,6454994369;3,75;0,1045005631;;;;;;
-0,8262260128;56;3,6075362596;3,75;0,1424637404;;;;;;
-0,7666314678;56,25;3,347329635;3,75;0,402670365;;;;;;
-0,7144351464;56,5;3,1194257455;3,75;0,6305742545;;;;;;
-0,8392484342;56,75;3,6643958317;3,75;0,0856041683;;;;;;
-0,7919320594;57;3,457799168;3,75;0,292200832;;;;;;
-0,7890870934;57,25;3,4453772422;3,75;0,3046227578;;;;;;
-0,7823779193;57,5;3,4160830922;3,75;0,3339169078;;;;;;
-0,7298429319;57,75;3,1867004912;3,75;0,5632995088;;;;;;
-0,7791798107;58;3,4021192463;3,75;0,3478807537;;;;;;
-0,7317073171;58,25;3,1948409235;3,75;0,5551590765;;;;;;
-0,7987421384;58,5;3,487533897;3,75;0,262466103;;;;;;
-0,8287526427;58,75;3,6185682398;3,75;0,1314317602;;;;;;
-0,8123667377;59;3,5470227482;3,75;0,2029772518;;;;;;
-0,8388520971;59,25;3,6626653119;3,75;0,0873346881;;;;;;
-0,7491926803;59,5;3,2711869607;3,75;0,4788130393;;;;;;
-0,8092729189;59,75;3,5335142606;3,75;0,2164857394;;;;;;
-0,8310308183;60;3,6285153982;3,75;0,1214846018;;;;;;
-0,7701993704;60,25;3,3629081061;3,75;0,3870918939;;;;;;
-0,8443496802;60,5;3,6866693131;3,75;0,0633306869;;;;;;
-0,7420382166;60,75;3,2399485502;3,75;0,5100514498;;;;;;
-0,7463157895;61;3,2586256423;3,75;0,4913743577;;;;;;
-0,7782426778;61,25;3,3980274593;3,75;0,3519725407;;;;;;
-0,779587405;61,5;3,4038989181;3,75;0,3461010819;;;;;;
-0,7728740581;61,75;3,3745865485;3,75;0,3754134515;;;;;;
-0,8189473684;62;3,5757556414;3,75;0,1742443586;;;;;;
-0,7645811241;62,25;3,3383772549;3,75;0,4116227451;;;;;;
-0,7664155005;62,5;3,3463866609;3,75;0,4036133391;;;;;;
-0,724137931;62,75;3,161790845;3,75;0,588209155;;;;;;
-0,7718550107;63;3,3701370993;3,75;0,3798629007;;;;;;
-0,8635394456;63,25;3,770457252;3,75;-0,020457252;;;;;;
-0,7538126362;63,5;3,2913589936;3,75;0,4586410064;;;;;;
-0,8025889968;63,75;3,5043303679;3,75;0,2456696321;;;;;;
-0,8055248619;64;3,5171491847;3,75;0,2328508153;;;;;;
-0,8983050847;64,25;3,922253857;3,75;-0,172253857;;;;;;
-0,9272918862;64,5;4,0488184237;3,75;-0,2988184237;;;;;;
-0,8798283262;64,75;3,8415791076;3,75;-0,0915791076;;;;;;
-0,9017094017;65;3,9371180669;3,75;-0,1871180669;;;;;;
-0,9375661376;65,25;4,0936787086;3,75;-0,3436787086;;;;;;
-0,8258547009;65,5;3,6059150068;3,75;0,1440849932;;;;;;
-0,8885350318;65,75;3,8795950451;3,75;-0,1295950451;;;;;;
-0,7745726496;66;3,3820030788;3,75;0,3679969212;;;;;;
-0,8384279476;66,25;3,6608133552;3,75;0,0891866448;;;;;;
-0,8306538049;66,5;3,6268692514;3,75;0,1231307486;;;;;;
-0,9735169492;66,75;4,2506501115;3,75;-0,5006501115;;;;;;
-0,9126315789;67;3,9848073793;3,75;-0,2348073793;;;;;;
-0,9587737844;67,25;4,1862772877;3,75;-0,4362772877;;;;;;
-1,0476694915;67,5;4,5744210667;3,75;-0,8244210667;;;;;;
-0,8805496829;67,75;3,8447287548;3,75;-0,0947287548;;;;;;
-0,9308176101;68;4,0642127304;3,75;-0,3142127304;;;;;;
-0,7813807531;68,25;3,4117291829;3,75;0,3382708171;;;;;;
-0,8146596859;68,5;3,5570344077;3,75;0,1929655923;;;;;;
-0,8192389006;68,75;3,5770285534;3,75;0,1729714466;;;;;;
-0,834207765;69;3,6423868452;3,75;0,1076131548;;;;;;
-0,8456659619;69,25;3,6924165713;3,75;0,0575834287;;;;;;
-0,8087141339;69,5;3,5310744476;3,75;0,2189255524;;;;;;
-0,887605042;69,75;3,8755344466;3,75;-0,1255344466;;;;;;
-0,8280590717;70;3,615539913;3,75;0,134460087;;;;;;
-0,8910994764;70,25;3,8907921348;3,75;-0,1407921348;;;;;;
-0,8075709779;70,5;3,5260831055;3,75;0,2239168945;;;;;;
-0,8479166667;70,75;3,7022437841;3,75;0,0477562159;;;;;;
-0,864921466;71;3,7764915433;3,75;-0,0264915433;;;;;;
-0,8396226415;71,25;3,6660297264;3,75;0,0839702736;;;;;;
-0,8841336117;71,5;3,8603772008;3,75;-0,1103772008;;;;;;
-0,8922594142;71,75;3,895856751;3,75;-0,145856751;;;;;;
-1;72;4,3662825955;3,75;-0,6162825955;;;;;;
-0,989539749;72,25;4,3206101834;3,75;-0,5706101834;;;;;;
-1,015625;72,5;4,4345057611;3,75;-0,6845057611;;;;;;
-0,9633507853;72,75;4,2062617674;3,75;-0,4562617674;;;;;;
-0,9184952978;73;4,0104100329;3,75;-0,2604100329;;;;;;
-1,0198329854;73,25;4,4528790144;3,75;-0,7028790144;;;;;;
-0,9541666667;73,5;4,1661613099;3,75;-0,4161613099;;;;;;
-1,0083333333;73,75;4,4026682838;3,75;-0,6526682838;;;;;;
-0,9113660063;74;3,9792815313;3,75;-0,2292815313;;;;;;
-0,9572916667;74,25;4,179805943;3,75;-0,429805943;;;;;;
-0,9697916667;74,5;4,2343844754;3,75;-0,4843844754;;;;;;
-0,9206680585;74,75;4,0198969199;3,75;-0,2698969199;;;;;;
-0,8817991632;75;3,8501843389;3,75;-0,1001843389;;;;;;
-0,8296760711;75,25;3,622600189;3,75;0,127399811;;;;;;
-0,8916666667;75,5;3,8932686477;3,75;-0,1432686477;;;;;;
-0,8644421272;75,75;3,7743986149;3,75;-0,0243986149;;;;;;
-0,7922755741;76;3,4592990501;3,75;0,2907009499;;;;;;
-0,9177083333;76,25;4,0069739236;3,75;-0,2569739236;;;;;;
-0,86875;76,5;3,7932080049;3,75;-0,0432080049;;;;;;
-0,9145833333;76,75;3,9933292905;3,75;-0,2433292905;;;;;;
-0,809375;77;3,5339599757;3,75;0,2160400243;;;;;;
-0,809375;77,25;3,5339599757;3,75;0,2160400243;;;;;;
-0,7875;77,5;3,438447544;3,75;0,311552456;;;;;;
-0,8583333333;77,75;3,7477258945;3,75;0,0022741055;;;;;;
-0,9104166667;78;3,9751364463;3,75;-0,2251364463;;;;;;
-0,9291666667;78,25;4,057004245;3,75;-0,307004245;;;;;;
-0,9333333333;78,5;4,0751970891;3,75;-0,3251970891;;;;;;
-0,8552083333;78,75;3,7340812614;3,75;0,0159187386;;;;;;
-0,915625;79;3,9978775015;3,75;-0,2478775015;;;;;;
-0,8498435871;79,25;3,7106572631;3,75;0,0393427369;;;;;;
-0,8927083333;79,5;3,8978168587;3,75;-0,1478168587;;;;;;
-0,8652037618;79,75;3,7777241265;3,75;-0,0277241265;;;;;;
-0,8493723849;80;3,7085998615;3,75;0,0414001385;;;;;;
-0,9728033473;80,25;4,2475343241;3,75;-0,4975343241;;;;;;
-0,9051094891;80,5;3,9519638091;3,75;-0,2019638091;;;;;;
-0,9208333333;80,75;4,0206185567;3,75;-0,2706185567;;;;;;
-0,828125;81;3,6158277744;3,75;0,1341722256;;;;;;
-0,8333333333;81,25;3,6385688296;3,75;0,1114311704;;;;;;
-0,8759124088;81,5;3,8244811056;3,75;-0,0744811056;;;;;;
-0,8010416667;81,75;3,4975742874;3,75;0,2524257126;;;;;;
-0,8519290928;82;3,7197631705;3,75;0,0302368295;;;;;;
-0,8444676409;82,25;3,687184363;3,75;0,062815637;;;;;;
-0,8302083333;82,5;3,6249241965;3,75;0,1250758035;;;;;;
-0,8215031315;82,75;3,5869148253;3,75;0,1630851747;;;;;;
-0,7954070981;83;3,4729721689;3,75;0,2770278311;;;;;;
-0,8331595412;83,25;3,637810004;3,75;0,112189996;;;;;;
-0,8267223382;83,5;3,6097033566;3,75;0,1402966434;;;;;;
-0,9059561129;83,75;3,9556604078;3,75;-0,2056604078;;;;;;
-0,8725182863;84;3,8096614078;3,75;-0,0596614078;;;;;;
-0,9135416667;84,25;3,9887810794;3,75;-0,2387810794;;;;;;
-0,90625;84,5;3,9569436022;3,75;-0,2069436022;;;;;;
-0,9395833333;84,75;4,1024863554;3,75;-0,3524863554;;;;;;
-0,9353493222;85;4,0839994663;3,75;-0,3339994663;;;;;;
-0,832455216;85,25;3,6347347212;3,75;0,1152652788;;;;;;
-0,9309978769;85,5;4,0649998262;3,75;-0,3149998262;;;;;;
-0,8869752422;85,75;3,8727845627;3,75;-0,1227845627;;;;;;
-0,9753483387;86;4,2586464758;3,75;-0,5086464758;;;;;;
-0,9625668449;86,25;4,202838862;3,75;-0,452838862;;;;;;
-0,9483667018;86,5;4,1408370242;3,75;-0,3908370242;;;;;;
-0,9407327586;86,75;4,107505071;3,75;-0,357505071;;;;;;
-0,873015873;87;3,811834012;3,75;-0,061834012;;;;;;
-0,8823529412;87,25;3,8526022902;3,75;-0,1026022902;;;;;;
-0,8121720881;87,5;3,546172853;3,75;0,203827147;;;;;;
-0,8327796235;87,75;3,6361511759;3,75;0,1138488241;;;;;;
-0,8873538789;88;3,8744377973;3,75;-0,1244377973;;;;;;
-0,9214208827;88,25;4,0231839631;3,75;-0,2731839631;;;;;;
-0,8601921025;88,5;3,7558418057;3,75;-0,0058418057;;;;;;
-0,8912579957;88,75;3,8914842749;3,75;-0,1414842749;;;;;;
-0,8069620253;89;3,5234242464;3,75;0,2265757536;;;;;;
-0,8800856531;89,25;3,8427026697;3,75;-0,0927026697;;;;;;
-0,9370932755;89,5;4,0916140591;3,75;-0,3416140591;;;;;;
-0,9396825397;89,75;4,1029195183;3,75;-0,3529195183;;;;;;
-0,935106383;90;4,082938725;3,75;-0,332938725;;;;;;
-0,9396825397;90,25;4,1029195183;3,75;-0,3529195183;;;;;;
-1,0450160772;90,5;4,5628355098;3,75;-0,8128355098;;;;;;
-0,9745493107;90,75;4,2551576938;3,75;-0,5051576938;;;;;;
-0,9852008457;91;4,3016653055;3,75;-0,5516653055;;;;;;
-0,9922992299;91,25;4,3326588572;3,75;-0,5826588572;;;;;;
-0,9639065817;91,5;4,2086885316;3,75;-0,4586885316;;;;;;
-0,9489051095;91,75;4,1431878644;3,75;-0,3931878644;;;;;;
-0,8711395101;92;3,8036412813;3,75;-0,0536412813;;;;;;
-0,9469122427;92,25;4,1344864447;3,75;-0,3844864447;;;;;;
-0,9115426106;92,5;3,9800526356;3,75;-0,2300526356;;;;;;
-0,8101802757;92,75;3,5374760371;3,75;0,2125239629;;;;;;
-0,8374070138;93;3,6563556698;3,75;0,0936443302;;;;;;
-0,8715789474;93,25;3,8055599885;3,75;-0,0555599885;;;;;;
-0,8440860215;93,5;3,6855181048;3,75;0,0644818952;;;;;;
-0,8423280423;93,75;3,6778422709;3,75;0,0721577291;;;;;;
-0,8610526316;94;3,7595991191;3,75;-0,0095991191;;;;;;
-0,9248927039;94,25;4,0383429156;3,75;-0,2883429156;;;;;;
-0,8202959831;94,5;3,5816440741;3,75;0,1683559259;;;;;;
-0,8556375132;94,75;3,7359551818;3,75;0,0140448182;;;;;;
-0,9052083333;95;3,9523953911;3,75;-0,2023953911;;;;;;
-0,8995726496;95,25;3,9277884032;3,75;-0,1777884032;;;;;;
-0,8550573514;95,5;3,7334220316;3,75;0,0165779684;;;;;;
-0,9593326382;95,75;4,1887174013;3,75;-0,4387174013;;;;;;
-0,8631578947;96;3,768791293;3,75;-0,018791293;;;;;;
-0,9114857745;96,25;3,9798044733;3,75;-0,2298044733;;;;;;
-0,8842887473;96,5;3,8610545669;3,75;-0,1110545669;;;;;;
-0,9068783069;96,75;3,9596869676;3,75;-0,2096869676;;;;;;
-0,9082278481;97;3,9655794459;3,75;-0,2155794459;;;;;;
-0,8238396624;97,25;3,5971167796;3,75;0,1528832204;;;;;;
-0,7739583333;97,5;3,3793208005;3,75;0,3706791995;;;;;;
-0,868338558;97,75;3,7914115328;3,75;-0,0414115328;;;;;;
-0,8371607516;98;3,6552804192;3,75;0,0947195808;;;;;;
-0,8196544276;98,25;3,5788428618;3,75;0,1711571382;;;;;;
